date,store_nbr,family,onpromotion,sales
2017-08-13,42,HOME CARE,7,181.0
2017-08-13,42,LADIESWEAR,0,24.0
2017-08-13,42,LAWN AND GARDEN,0,26.0
2017-08-13,42,LINGERIE,0,1.0
2017-08-13,42,"LIQUOR,WINE,BEER",4,54.0
2017-08-13,42,MAGAZINES,0,4.0
2017-08-13,42,MEATS,0,202.263
2017-08-13,42,PERSONAL CARE,8,208.0
2017-08-13,42,PET SUPPLIES,0,6.0
2017-08-13,42,PLAYERS AND ELECTRONICS,0,5.0
2017-08-13,42,POULTRY,0,196.726
2017-08-13,42,PREPARED FOODS,0,42.193
2017-08-13,42,PRODUCE,8,2053.608
2017-08-13,42,SCHOOL AND OFFICE SUPPLIES,0,1.0
2017-08-13,42,SEAFOOD,0,18.502
2017-08-13,43,AUTOMOTIVE,0,16.0
2017-08-13,43,BABY CARE,0,0.0
2017-08-13,43,BEAUTY,1,10.0
2017-08-13,43,BEVERAGES,22,5463.0
2017-08-13,43,BOOKS,0,0.0
2017-08-13,43,BREAD/BAKERY,76,794.0
2017-08-13,43,CELEBRATION,0,23.0
2017-08-13,43,CLEANING,24,1356.0
2017-08-13,43,DAIRY,21,1067.0
2017-08-13,43,DELI,9,380.784
2017-08-13,43,EGGS,1,342.0
2017-08-13,43,FROZEN FOODS,1,62.0
2017-08-13,43,GROCERY I,53,6367.102
2017-08-13,43,GROCERY II,3,18.0
2017-08-13,43,HARDWARE,0,0.0
2017-08-13,43,HOME AND KITCHEN I,2,12.0
2017-08-13,43,HOME AND KITCHEN II,1,17.0
2017-08-13,43,HOME APPLIANCES,0,1.0
2017-08-13,43,HOME CARE,7,293.0
2017-08-13,43,LADIESWEAR,0,0.0
2017-08-13,43,LAWN AND GARDEN,0,12.0
2017-08-13,43,LINGERIE,0,5.0
2017-08-13,43,"LIQUOR,WINE,BEER",3,47.0
2017-08-13,43,MAGAZINES,0,1.0
2017-08-13,43,MEATS,0,261.395
2017-08-13,43,PERSONAL CARE,9,326.0
2017-08-13,43,PET SUPPLIES,0,6.0
2017-08-13,43,PLAYERS AND ELECTRONICS,0,0.0
2017-08-13,43,POULTRY,0,303.925
2017-08-13,43,PREPARED FOODS,1,239.049
2017-08-13,43,PRODUCE,4,1436.614
2017-08-13,43,SCHOOL AND OFFICE SUPPLIES,0,8.0
2017-08-13,43,SEAFOOD,0,3.0
2017-08-13,44,AUTOMOTIVE,0,20.0
2017-08-13,44,BABY CARE,0,0.0
2017-08-13,44,BEAUTY,1,17.0
2017-08-13,44,BEVERAGES,13,10491.0
2017-08-13,44,BOOKS,0,0.0
2017-08-13,44,BREAD/BAKERY,11,1843.081
2017-08-13,44,CELEBRATION,0,19.0
2017-08-13,44,CLEANING,18,2300.0
2017-08-13,44,DAIRY,25,2943.0
2017-08-13,44,DELI,8,548.278
2017-08-13,44,EGGS,0,792.0
2017-08-13,44,FROZEN FOODS,1,394.298
2017-08-13,44,GROCERY I,41,9811.0
2017-08-13,44,GROCERY II,0,64.0
2017-08-13,44,HARDWARE,0,7.0
2017-08-13,44,HOME AND KITCHEN I,0,148.0
2017-08-13,44,HOME AND KITCHEN II,2,131.0
2017-08-13,44,HOME APPLIANCES,0,0.0
2017-08-13,44,HOME CARE,7,741.0
2017-08-13,44,LADIESWEAR,7,34.0
2017-08-13,44,LAWN AND GARDEN,0,28.0
2017-08-13,44,LINGERIE,6,103.0
2017-08-13,44,"LIQUOR,WINE,BEER",8,252.0
2017-08-13,44,MAGAZINES,0,33.0
2017-08-13,44,MEATS,0,829.935
2017-08-13,44,PERSONAL CARE,15,651.0
2017-08-13,44,PET SUPPLIES,0,56.0
2017-08-13,44,PLAYERS AND ELECTRONICS,0,41.0
2017-08-13,44,POULTRY,0,1292.238
2017-08-13,44,PREPARED FOODS,0,281.72
2017-08-13,44,PRODUCE,9,11201.803
2017-08-13,44,SCHOOL AND OFFICE SUPPLIES,13,424.0
2017-08-13,44,SEAFOOD,0,107.092
2017-08-13,45,AUTOMOTIVE,0,27.0
2017-08-13,45,BABY CARE,0,0.0
2017-08-13,45,BEAUTY,2,24.0
2017-08-13,45,BEVERAGES,14,10671.0
2017-08-13,45,BOOKS,0,0.0
2017-08-13,45,BREAD/BAKERY,11,1416.474
2017-08-13,45,CELEBRATION,0,23.0
2017-08-13,45,CLEANING,17,2894.0
2017-08-13,45,DAIRY,24,2615.0
2017-08-13,45,DELI,8,844.728
2017-08-13,45,EGGS,0,532.0
2017-08-13,45,FROZEN FOODS,1,352.088
2017-08-13,45,GROCERY I,38,12723.0
2017-08-13,45,GROCERY II,0,106.0
2017-08-13,45,HARDWARE,0,5.0
2017-08-13,45,HOME AND KITCHEN I,2,104.0
2017-08-13,45,HOME AND KITCHEN II,4,79.0
2017-08-13,45,HOME APPLIANCES,0,1.0
2017-08-13,45,HOME CARE,8,816.0
2017-08-13,45,LADIESWEAR,8,33.0
2017-08-13,45,LAWN AND GARDEN,0,33.0
2017-08-13,45,LINGERIE,0,10.0
2017-08-13,45,"LIQUOR,WINE,BEER",5,166.0
2017-08-13,45,MAGAZINES,0,35.0
2017-08-13,45,MEATS,0,1264.096
2017-08-13,45,PERSONAL CARE,14,938.0
2017-08-13,45,PET SUPPLIES,0,32.0
2017-08-13,45,PLAYERS AND ELECTRONICS,0,41.0
2017-08-13,45,POULTRY,0,1489.133
2017-08-13,45,PREPARED FOODS,0,286.27
2017-08-13,45,PRODUCE,10,7621.855
2017-08-13,45,SCHOOL AND OFFICE SUPPLIES,12,747.0
2017-08-13,45,SEAFOOD,0,99.755
2017-08-13,46,AUTOMOTIVE,0,20.0
2017-08-13,46,BABY CARE,0,0.0
2017-08-13,46,BEAUTY,2,35.0
2017-08-13,46,BEVERAGES,9,7096.0
2017-08-13,46,BOOKS,0,0.0
2017-08-13,46,BREAD/BAKERY,12,1117.0
2017-08-13,46,CELEBRATION,0,11.0
2017-08-13,46,CLEANING,20,2430.0
2017-08-13,46,DAIRY,28,1837.0
2017-08-13,46,DELI,9,1015.044
2017-08-13,46,EGGS,0,200.0
2017-08-13,46,FROZEN FOODS,2,318.343
2017-08-13,46,GROCERY I,40,10557.0
2017-08-13,46,GROCERY II,0,73.0
2017-08-13,46,HARDWARE,0,8.0
2017-08-13,46,HOME AND KITCHEN I,0,75.0
2017-08-13,46,HOME AND KITCHEN II,3,43.0
2017-08-13,46,HOME APPLIANCES,0,0.0
2017-08-13,46,HOME CARE,9,747.0
2017-08-13,46,LADIESWEAR,8,39.0
2017-08-13,46,LAWN AND GARDEN,0,40.0
2017-08-13,46,LINGERIE,4,17.0
2017-08-13,46,"LIQUOR,WINE,BEER",5,112.0
2017-08-13,46,MAGAZINES,0,20.0
2017-08-13,46,MEATS,0,958.745
2017-08-13,46,PERSONAL CARE,10,995.0
2017-08-13,46,PET SUPPLIES,0,37.0
2017-08-13,46,PLAYERS AND ELECTRONICS,0,57.0
2017-08-13,46,POULTRY,0,946.357
2017-08-13,46,PREPARED FOODS,0,145.888
2017-08-13,46,PRODUCE,9,3519.123
2017-08-13,46,SCHOOL AND OFFICE SUPPLIES,13,406.0
2017-08-13,46,SEAFOOD,0,59.898
2017-08-13,47,AUTOMOTIVE,0,27.0
2017-08-13,47,BABY CARE,0,0.0
2017-08-13,47,BEAUTY,2,29.0
2017-08-13,47,BEVERAGES,9,10279.0
2017-08-13,47,BOOKS,0,0.0
2017-08-13,47,BREAD/BAKERY,11,1360.306
2017-08-13,47,CELEBRATION,0,16.0
2017-08-13,47,CLEANING,16,2372.0
2017-08-13,47,DAIRY,24,2244.0
2017-08-13,47,DELI,9,708.298
2017-08-13,47,EGGS,0,412.0
2017-08-13,47,FROZEN FOODS,1,268.84
2017-08-13,47,GROCERY I,37,10110.0
2017-08-13,47,GROCERY II,0,35.0
2017-08-13,47,HARDWARE,0,2.0
2017-08-13,47,HOME AND KITCHEN I,1,71.0
2017-08-13,47,HOME AND KITCHEN II,2,51.0
2017-08-13,47,HOME APPLIANCES,0,0.0
2017-08-13,47,HOME CARE,10,653.0
2017-08-13,47,LADIESWEAR,5,34.0
2017-08-13,47,LAWN AND GARDEN,0,21.0
2017-08-13,47,LINGERIE,2,11.0
2017-08-13,47,"LIQUOR,WINE,BEER",6,175.0
2017-08-13,47,MAGAZINES,0,21.0
2017-08-13,47,MEATS,0,847.856
2017-08-13,47,PERSONAL CARE,13,832.0
2017-08-13,47,PET SUPPLIES,0,30.0
2017-08-13,47,PLAYERS AND ELECTRONICS,0,39.0
2017-08-13,47,POULTRY,0,1117.365
2017-08-13,47,PREPARED FOODS,0,230.82
2017-08-13,47,PRODUCE,10,6404.38
2017-08-13,47,SCHOOL AND OFFICE SUPPLIES,13,478.0
2017-08-13,47,SEAFOOD,0,73.879
2017-08-13,48,AUTOMOTIVE,0,23.0
2017-08-13,48,BABY CARE,0,0.0
2017-08-13,48,BEAUTY,2,38.0
2017-08-13,48,BEVERAGES,10,5967.0
2017-08-13,48,BOOKS,0,0.0
2017-08-13,48,BREAD/BAKERY,9,1074.0
2017-08-13,48,CELEBRATION,0,15.0
2017-08-13,48,CLEANING,16,2305.0
2017-08-13,48,DAIRY,23,1606.0
2017-08-13,48,DELI,8,839.227
2017-08-13,48,EGGS,0,161.0
2017-08-13,48,FROZEN FOODS,1,276.326
2017-08-13,48,GROCERY I,38,9423.0
2017-08-13,48,GROCERY II,0,58.0
2017-08-13,48,HARDWARE,0,1.0
2017-08-13,48,HOME AND KITCHEN I,1,55.0
2017-08-13,48,HOME AND KITCHEN II,1,22.0
2017-08-13,48,HOME APPLIANCES,0,0.0
2017-08-13,48,HOME CARE,7,650.0
2017-08-13,48,LADIESWEAR,7,37.0
2017-08-13,48,LAWN AND GARDEN,0,23.0
2017-08-13,48,LINGERIE,0,11.0
2017-08-13,48,"LIQUOR,WINE,BEER",4,97.0
2017-08-13,48,MAGAZINES,0,11.0
2017-08-13,48,MEATS,0,961.62
2017-08-13,48,PERSONAL CARE,12,1015.0
2017-08-13,48,PET SUPPLIES,0,37.0
2017-08-13,48,PLAYERS AND ELECTRONICS,0,31.0
2017-08-13,48,POULTRY,1,979.221
2017-08-13,48,PREPARED FOODS,0,103.252
2017-08-13,48,PRODUCE,9,2856.344
2017-08-13,48,SCHOOL AND OFFICE SUPPLIES,12,453.0
2017-08-13,48,SEAFOOD,0,36.005
2017-08-13,49,AUTOMOTIVE,0,14.0
2017-08-13,49,BABY CARE,0,0.0
2017-08-13,49,BEAUTY,2,22.0
2017-08-13,49,BEVERAGES,12,7178.0
2017-08-13,49,BOOKS,0,0.0
2017-08-13,49,BREAD/BAKERY,10,1189.882
2017-08-13,49,CELEBRATION,0,13.0
2017-08-13,49,CLEANING,16,1903.0
2017-08-13,49,DAIRY,24,2257.0
2017-08-13,49,DELI,9,469.891
2017-08-13,49,EGGS,0,542.0
2017-08-13,49,FROZEN FOODS,1,343.044
2017-08-13,49,GROCERY I,41,7655.0
2017-08-13,49,GROCERY II,0,79.0
2017-08-13,49,HARDWARE,0,0.0
2017-08-13,49,HOME AND KITCHEN I,0,57.0
2017-08-13,49,HOME AND KITCHEN II,3,63.0
2017-08-13,49,HOME APPLIANCES,0,0.0
2017-08-13,49,HOME CARE,9,509.0
2017-08-13,49,LADIESWEAR,8,23.0
2017-08-13,49,LAWN AND GARDEN,0,35.0
2017-08-13,49,LINGERIE,1,12.0
2017-08-13,49,"LIQUOR,WINE,BEER",8,241.0
2017-08-13,49,MAGAZINES,0,22.0
2017-08-13,49,MEATS,0,753.352
2017-08-13,49,PERSONAL CARE,11,588.0
2017-08-13,49,PET SUPPLIES,0,33.0
2017-08-13,49,PLAYERS AND ELECTRONICS,0,32.0
2017-08-13,49,POULTRY,0,999.316
2017-08-13,49,PREPARED FOODS,0,189.643
2017-08-13,49,PRODUCE,10,7489.186
2017-08-13,49,SCHOOL AND OFFICE SUPPLIES,12,194.0
2017-08-13,49,SEAFOOD,0,78.171
2017-08-13,5,AUTOMOTIVE,0,15.0
2017-08-13,5,BABY CARE,0,0.0
2017-08-13,5,BEAUTY,1,5.0
2017-08-13,5,BEVERAGES,9,1838.0
2017-08-13,5,BOOKS,0,0.0
2017-08-13,5,BREAD/BAKERY,8,366.425
2017-08-13,5,CELEBRATION,0,20.0
2017-08-13,5,CLEANING,16,927.0
2017-08-13,5,DAIRY,23,572.0
2017-08-13,5,DELI,7,254.995
2017-08-13,5,EGGS,0,100.0
2017-08-13,5,FROZEN FOODS,1,68.0
2017-08-13,5,GROCERY I,31,3141.0
2017-08-13,5,GROCERY II,0,27.0
2017-08-13,5,HARDWARE,0,3.0
2017-08-13,5,HOME AND KITCHEN I,1,30.0
2017-08-13,5,HOME AND KITCHEN II,2,20.0
2017-08-13,5,HOME APPLIANCES,0,0.0
2017-08-13,5,HOME CARE,6,238.0
2017-08-13,5,LADIESWEAR,0,12.0
2017-08-13,5,LAWN AND GARDEN,0,6.0
2017-08-13,5,LINGERIE,0,9.0
2017-08-13,5,"LIQUOR,WINE,BEER",6,52.0
2017-08-13,5,MAGAZINES,0,20.0
2017-08-13,5,MEATS,0,241.696
2017-08-13,5,PERSONAL CARE,10,269.0
2017-08-13,5,PET SUPPLIES,0,3.0
2017-08-13,5,PLAYERS AND ELECTRONICS,0,8.0
2017-08-13,5,POULTRY,0,232.897
2017-08-13,5,PREPARED FOODS,0,65.945
2017-08-13,5,PRODUCE,3,1487.221
2017-08-13,5,SCHOOL AND OFFICE SUPPLIES,0,1.0
2017-08-13,5,SEAFOOD,0,11.642
2017-08-13,50,AUTOMOTIVE,0,19.0
2017-08-13,50,BABY CARE,0,0.0
2017-08-13,50,BEAUTY,2,22.0
2017-08-13,50,BEVERAGES,11,4600.0
2017-08-13,50,BOOKS,0,0.0
2017-08-13,50,BREAD/BAKERY,12,531.092
2017-08-13,50,CELEBRATION,0,26.0
2017-08-13,50,CLEANING,12,1755.0
2017-08-13,50,DAIRY,22,1144.0
2017-08-13,50,DELI,8,453.101
2017-08-13,50,EGGS,0,113.0
2017-08-13,50,FROZEN FOODS,1,119.0
2017-08-13,50,GROCERY I,37,7178.0
2017-08-13,50,GROCERY II,0,64.0
2017-08-13,50,HARDWARE,0,2.0
2017-08-13,50,HOME AND KITCHEN I,0,53.0
2017-08-13,50,HOME AND KITCHEN II,1,47.0
2017-08-13,50,HOME APPLIANCES,0,0.0
2017-08-13,50,HOME CARE,5,434.0
2017-08-13,50,LADIESWEAR,4,9.0
2017-08-13,50,LAWN AND GARDEN,0,11.0
2017-08-13,50,LINGERIE,0,6.0
2017-08-13,50,"LIQUOR,WINE,BEER",7,160.0
2017-08-13,50,MAGAZINES,0,17.0
2017-08-13,50,MEATS,0,544.037
2017-08-13,50,PERSONAL CARE,13,647.0
2017-08-13,50,PET SUPPLIES,0,21.0
2017-08-13,50,PLAYERS AND ELECTRONICS,0,32.0
2017-08-13,50,POULTRY,0,447.345
2017-08-13,50,PREPARED FOODS,0,91.013
2017-08-13,50,PRODUCE,10,2186.118
2017-08-13,50,SCHOOL AND OFFICE SUPPLIES,12,448.0
2017-08-13,50,SEAFOOD,0,41.527
2017-08-13,51,AUTOMOTIVE,0,6.0
2017-08-13,51,BABY CARE,0,0.0
2017-08-13,51,BEAUTY,1,6.0
2017-08-13,51,BEVERAGES,13,5529.0
2017-08-13,51,BOOKS,0,0.0
2017-08-13,51,BREAD/BAKERY,11,1067.729
2017-08-13,51,CELEBRATION,0,5.0
2017-08-13,51,CLEANING,15,1525.0
2017-08-13,51,DAIRY,26,1875.0
2017-08-13,51,DELI,8,302.512
2017-08-13,51,EGGS,0,429.0
2017-08-13,51,FROZEN FOODS,1,286.213
2017-08-13,51,GROCERY I,34,5942.0
2017-08-13,51,GROCERY II,0,44.0
2017-08-13,51,HARDWARE,0,8.0
2017-08-13,51,HOME AND KITCHEN I,0,37.0
2017-08-13,51,HOME AND KITCHEN II,2,53.0
2017-08-13,51,HOME APPLIANCES,0,0.0
2017-08-13,51,HOME CARE,7,358.0
2017-08-13,51,LADIESWEAR,0,11.0
2017-08-13,51,LAWN AND GARDEN,0,41.0
2017-08-13,51,LINGERIE,0,4.0
2017-08-13,51,"LIQUOR,WINE,BEER",5,164.0
2017-08-13,51,MAGAZINES,0,22.0
2017-08-13,51,MEATS,0,565.69403
2017-08-13,51,PERSONAL CARE,11,383.0
2017-08-13,51,PET SUPPLIES,0,34.0
2017-08-13,51,PLAYERS AND ELECTRONICS,0,14.0
2017-08-13,51,POULTRY,1,807.091
2017-08-13,51,PREPARED FOODS,0,160.534
2017-08-13,51,PRODUCE,10,5988.546
2017-08-13,51,SCHOOL AND OFFICE SUPPLIES,0,5.0
2017-08-13,51,SEAFOOD,0,39.965
2017-08-13,52,AUTOMOTIVE,0,21.0
2017-08-13,52,BABY CARE,0,0.0
2017-08-13,52,BEAUTY,2,12.0
2017-08-13,52,BEVERAGES,13,4916.0
2017-08-13,52,BOOKS,0,0.0
2017-08-13,52,BREAD/BAKERY,11,1071.987
2017-08-13,52,CELEBRATION,0,15.0
2017-08-13,52,CLEANING,12,1566.0
2017-08-13,52,DAIRY,25,1400.0
2017-08-13,52,DELI,9,435.742
2017-08-13,52,EGGS,0,281.0
2017-08-13,52,FROZEN FOODS,1,283.162
2017-08-13,52,GROCERY I,37,7131.0
2017-08-13,52,GROCERY II,0,48.0
2017-08-13,52,HARDWARE,0,1.0
2017-08-13,52,HOME AND KITCHEN I,1,51.0
2017-08-13,52,HOME AND KITCHEN II,2,43.0
2017-08-13,52,HOME APPLIANCES,0,0.0
2017-08-13,52,HOME CARE,5,423.0
2017-08-13,52,LADIESWEAR,0,14.0
2017-08-13,52,LAWN AND GARDEN,0,59.0
2017-08-13,52,LINGERIE,0,15.0
2017-08-13,52,"LIQUOR,WINE,BEER",7,181.0
2017-08-13,52,MAGAZINES,0,14.0
2017-08-13,52,MEATS,0,487.285
2017-08-13,52,PERSONAL CARE,9,383.0
2017-08-13,52,PET SUPPLIES,0,12.0
2017-08-13,52,PLAYERS AND ELECTRONICS,0,32.0
2017-08-13,52,POULTRY,0,593.294
2017-08-13,52,PREPARED FOODS,0,142.568
2017-08-13,52,PRODUCE,8,4573.067
2017-08-13,52,SCHOOL AND OFFICE SUPPLIES,0,15.0
2017-08-13,52,SEAFOOD,0,12.0
2017-08-13,53,AUTOMOTIVE,0,20.0
2017-08-13,53,BABY CARE,0,0.0
2017-08-13,53,BEAUTY,1,7.0
2017-08-13,53,BEVERAGES,11,2651.0
2017-08-13,53,BOOKS,0,0.0
2017-08-13,53,BREAD/BAKERY,11,606.182
2017-08-13,53,CELEBRATION,0,10.0
2017-08-13,53,CLEANING,12,1025.0
2017-08-13,53,DAIRY,26,673.0
2017-08-13,53,DELI,8,287.34702
2017-08-13,53,EGGS,0,126.0
2017-08-13,53,FROZEN FOODS,1,101.0
2017-08-13,53,GROCERY I,32,3627.0
2017-08-13,53,GROCERY II,0,19.0
2017-08-13,53,HARDWARE,0,2.0
2017-08-13,53,HOME AND KITCHEN I,1,39.0
2017-08-13,53,HOME AND KITCHEN II,3,28.0
2017-08-13,53,HOME APPLIANCES,0,0.0
2017-08-13,53,HOME CARE,3,235.0
2017-08-13,53,LADIESWEAR,0,19.0
2017-08-13,53,LAWN AND GARDEN,0,11.0
2017-08-13,53,LINGERIE,0,6.0
2017-08-13,53,"LIQUOR,WINE,BEER",4,79.0
2017-08-13,53,MAGAZINES,0,17.0
2017-08-13,53,MEATS,0,303.257
2017-08-13,53,PERSONAL CARE,10,263.0
2017-08-13,53,PET SUPPLIES,0,3.0
2017-08-13,53,PLAYERS AND ELECTRONICS,0,11.0
2017-08-13,53,POULTRY,0,272.606
2017-08-13,53,PREPARED FOODS,0,81.652
2017-08-13,53,PRODUCE,4,2217.132
2017-08-13,53,SCHOOL AND OFFICE SUPPLIES,0,1.0
2017-08-13,53,SEAFOOD,0,9.0
2017-08-13,54,AUTOMOTIVE,0,16.0
2017-08-13,54,BABY CARE,0,0.0
2017-08-13,54,BEAUTY,0,0.0
2017-08-13,54,BEVERAGES,18,4824.0
2017-08-13,54,BOOKS,0,0.0
2017-08-13,54,BREAD/BAKERY,44,393.0
2017-08-13,54,CELEBRATION,0,4.0
2017-08-13,54,CLEANING,24,1719.0
2017-08-13,54,DAIRY,11,371.0
2017-08-13,54,DELI,4,305.026
2017-08-13,54,EGGS,1,74.0
2017-08-13,54,FROZEN FOODS,1,38.0
2017-08-13,54,GROCERY I,50,4739.0
2017-08-13,54,GROCERY II,2,25.0
2017-08-13,54,HARDWARE,0,1.0
2017-08-13,54,HOME AND KITCHEN I,0,30.0
2017-08-13,54,HOME AND KITCHEN II,0,13.0
2017-08-13,54,HOME APPLIANCES,0,0.0
2017-08-13,54,HOME CARE,6,306.0
2017-08-13,54,LADIESWEAR,0,0.0
2017-08-13,54,LAWN AND GARDEN,0,0.0
2017-08-13,54,LINGERIE,0,6.0
2017-08-13,54,"LIQUOR,WINE,BEER",2,17.0
2017-08-13,54,MAGAZINES,0,3.0
2017-08-13,54,MEATS,0,67.435
2017-08-13,54,PERSONAL CARE,6,244.0
2017-08-13,54,PET SUPPLIES,0,0.0
2017-08-13,54,PLAYERS AND ELECTRONICS,0,2.0
2017-08-13,54,POULTRY,0,79.062996
2017-08-13,54,PREPARED FOODS,0,91.0
2017-08-13,54,PRODUCE,4,877.304
2017-08-13,54,SCHOOL AND OFFICE SUPPLIES,0,0.0
2017-08-13,54,SEAFOOD,0,2.0
2017-08-13,6,AUTOMOTIVE,0,11.0
2017-08-13,6,BABY CARE,0,0.0
2017-08-13,6,BEAUTY,1,9.0
2017-08-13,6,BEVERAGES,11,4058.0
2017-08-13,6,BOOKS,0,0.0
2017-08-13,6,BREAD/BAKERY,8,577.442
2017-08-13,6,CELEBRATION,0,16.0
2017-08-13,6,CLEANING,18,1345.0
2017-08-13,6,DAIRY,23,1257.0
2017-08-13,6,DELI,8,461.025
2017-08-13,6,EGGS,0,247.0
2017-08-13,6,FROZEN FOODS,1,189.901
2017-08-13,6,GROCERY I,35,5481.0
2017-08-13,6,GROCERY II,0,48.0
2017-08-13,6,HARDWARE,0,1.0
2017-08-13,6,HOME AND KITCHEN I,1,31.0
2017-08-13,6,HOME AND KITCHEN II,2,22.0
2017-08-13,6,HOME APPLIANCES,0,0.0
2017-08-13,6,HOME CARE,7,315.0
2017-08-13,6,LADIESWEAR,0,49.0
2017-08-13,6,LAWN AND GARDEN,0,23.0
2017-08-13,6,LINGERIE,3,5.0
2017-08-13,6,"LIQUOR,WINE,BEER",3,89.0
2017-08-13,6,MAGAZINES,0,6.0
2017-08-13,6,MEATS,0,465.10098
2017-08-13,6,PERSONAL CARE,10,404.0
2017-08-13,6,PET SUPPLIES,0,8.0
2017-08-13,6,PLAYERS AND ELECTRONICS,0,21.0
2017-08-13,6,POULTRY,0,666.659
2017-08-13,6,PREPARED FOODS,0,109.625
2017-08-13,6,PRODUCE,7,3287.696
2017-08-13,6,SCHOOL AND OFFICE SUPPLIES,0,0.0
2017-08-13,6,SEAFOOD,0,58.47
2017-08-13,7,AUTOMOTIVE,0,3.0
2017-08-13,7,BABY CARE,0,0.0
2017-08-13,7,BEAUTY,1,9.0
2017-08-13,7,BEVERAGES,8,3325.0
2017-08-13,7,BOOKS,0,0.0
2017-08-13,7,BREAD/BAKERY,8,552.075
2017-08-13,7,CELEBRATION,0,7.0
2017-08-13,7,CLEANING,12,704.0
2017-08-13,7,DAIRY,24,1023.0
2017-08-13,7,DELI,6,133.361
2017-08-13,7,EGGS,0,229.0
2017-08-13,7,FROZEN FOODS,1,153.66
2017-08-13,7,GROCERY I,28,2864.0
2017-08-13,7,GROCERY II,0,33.0
2017-08-13,7,HARDWARE,0,1.0
2017-08-13,7,HOME AND KITCHEN I,1,21.0
2017-08-13,7,HOME AND KITCHEN II,3,24.0
2017-08-13,7,HOME APPLIANCES,0,0.0
2017-08-13,7,HOME CARE,6,277.0
2017-08-13,7,LADIESWEAR,0,7.0
2017-08-13,7,LAWN AND GARDEN,0,28.0
2017-08-13,7,LINGERIE,3,8.0
2017-08-13,7,"LIQUOR,WINE,BEER",5,169.0
2017-08-13,7,MAGAZINES,0,13.0
2017-08-13,7,MEATS,0,408.49
2017-08-13,7,PERSONAL CARE,9,220.0
2017-08-13,7,PET SUPPLIES,0,6.0
2017-08-13,7,PLAYERS AND ELECTRONICS,0,22.0
2017-08-13,7,POULTRY,0,487.113
2017-08-13,7,PREPARED FOODS,0,94.795
2017-08-13,7,PRODUCE,6,4015.785
2017-08-13,7,SCHOOL AND OFFICE SUPPLIES,0,0.0
2017-08-13,7,SEAFOOD,0,33.648
2017-08-13,8,AUTOMOTIVE,0,2.0
2017-08-13,8,BABY CARE,0,1.0
2017-08-13,8,BEAUTY,1,8.0
2017-08-13,8,BEVERAGES,10,4761.0
2017-08-13,8,BOOKS,0,0.0
2017-08-13,8,BREAD/BAKERY,10,793.814
2017-08-13,8,CELEBRATION,0,5.0
2017-08-13,8,CLEANING,17,1131.0
2017-08-13,8,DAIRY,23,1526.0
2017-08-13,8,DELI,5,268.323
2017-08-13,8,EGGS,0,403.0
2017-08-13,8,FROZEN FOODS,1,149.794
2017-08-13,8,GROCERY I,36,5050.0
2017-08-13,8,GROCERY II,0,53.0
2017-08-13,8,HARDWARE,0,9.0
2017-08-13,8,HOME AND KITCHEN I,1,45.0
2017-08-13,8,HOME AND KITCHEN II,2,58.0
2017-08-13,8,HOME APPLIANCES,0,0.0
2017-08-13,8,HOME CARE,8,347.0
2017-08-13,8,LADIESWEAR,0,30.0
2017-08-13,8,LAWN AND GARDEN,0,39.0
2017-08-13,8,LINGERIE,0,20.0
2017-08-13,8,"LIQUOR,WINE,BEER",5,98.0
2017-08-13,8,MAGAZINES,0,22.0
2017-08-13,8,MEATS,0,421.731
2017-08-13,8,PERSONAL CARE,11,438.0
2017-08-13,8,PET SUPPLIES,0,34.0
2017-08-13,8,PLAYERS AND ELECTRONICS,0,22.0
2017-08-13,8,POULTRY,0,618.844
2017-08-13,8,PREPARED FOODS,0,176.765
2017-08-13,8,PRODUCE,10,5080.131
2017-08-13,8,SCHOOL AND OFFICE SUPPLIES,0,0.0
2017-08-13,8,SEAFOOD,0,35.258
2017-08-13,9,AUTOMOTIVE,0,15.0
2017-08-13,9,BABY CARE,0,0.0
2017-08-13,9,BEAUTY,1,15.0
2017-08-13,9,BEVERAGES,31,3752.0
2017-08-13,9,BOOKS,0,0.0
2017-08-13,9,BREAD/BAKERY,70,485.0
2017-08-13,9,CELEBRATION,0,11.0
2017-08-13,9,CLEANING,22,1655.0
2017-08-13,9,DAIRY,19,795.0
2017-08-13,9,DELI,7,503.209
2017-08-13,9,EGGS,1,161.0
2017-08-13,9,FROZEN FOODS,1,62.0
2017-08-13,9,GROCERY I,62,6711.156
2017-08-13,9,GROCERY II,3,10.0
2017-08-13,9,HARDWARE,0,3.0
2017-08-13,9,HOME AND KITCHEN I,0,58.0
2017-08-13,9,HOME AND KITCHEN II,1,64.0
2017-08-13,9,HOME APPLIANCES,0,0.0
2017-08-13,9,HOME CARE,10,460.0
2017-08-13,9,LADIESWEAR,0,14.0
2017-08-13,9,LAWN AND GARDEN,0,6.0
2017-08-13,9,LINGERIE,4,27.0
2017-08-13,9,"LIQUOR,WINE,BEER",4,39.0
2017-08-13,9,MAGAZINES,0,3.0
2017-08-13,9,MEATS,0,327.206
2017-08-13,9,PERSONAL CARE,9,510.0
2017-08-13,9,PET SUPPLIES,0,2.0
2017-08-13,9,PLAYERS AND ELECTRONICS,0,9.0
2017-08-13,9,POULTRY,0,412.458
2017-08-13,9,PREPARED FOODS,1,105.169
2017-08-13,9,PRODUCE,7,1693.607
2017-08-13,9,SCHOOL AND OFFICE SUPPLIES,8,200.0
